row_index,meteo_rain_height,meteo_evapotranspiration_grid,meteo_sunshine_%,meteo_temperature_avg,meteo_temperature_min,meteo_temperature_max,meteo_humidity_avg,meteo_humidity_min,meteo_pressure_avg,meteo_frost_duration,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo_radiation_direct,meteo_radiation,meteo_if_snow,meteo_snow_height,meteo_snow_thickness_max,piezo_station_investigation_depth,piezo_station_altitude,piezo_station_longitude,piezo_station_latitude,piezo_obtention_mode,total_volume,largest_ratio,volume_mean,volume_variance,mean_longitude,mean_latitude,measurement_type_ratio,drinking_water_count,irrigation_count,industry_count,energy_count,channels_count,turbined_water_count,usage_CANAUX,usage_EAU POTABLE,usage_EAU TURBINEE (barrage),usage_ENERGIE,"usage_INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",usage_IRRIGATION
67,0.0,0.3,14.958208955223881,1.5,-3.8,8.2,90.17138434321097,77.01987632508833,1031.8083686440677,589.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,70.0,309.0,3.27884997014393,46.19376579887,Valeur mesurée,635773689.0,0.3878364098203504,167413377.33333334,6826003013302406.0,3.2161073088849705,46.18231011855934,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
68,0.0,0.0,14.958208955223881,2.2,-1.3,4.4,90.17138434321097,77.01987632508833,1031.8083686440677,431.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.6,207.0,3.739456,46.572587,Valeur mesurée,11106916.0,0.07819695404196808,566010.0,73083957273.0,3.755336978262681,46.56504203496177,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
69,0.2,0.1,14.958208955223881,1.8,-2.5,6.6,90.17138434321097,77.01987632508833,1031.0110429447852,585.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.8,220.42,3.32425476204025,46.406146968567,Valeur mesurée,219100225.0,0.3729984850540432,63160411.666666664,281493028954076.3,3.275487465171843,46.24910820987832,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
70,0.0,0.0,14.958208955223881,2.2,-1.3,4.4,90.17138434321097,77.01987632508833,1031.8083686440677,431.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.0,210.5,3.72244236646724,46.562941992667,Valeur mesurée,11366893.0,0.07640847855258248,566010.0,73083957273.0,3.755336978262681,46.56504203496177,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
71,0.2,0.3,14.958208955223881,3.9,-0.2,8.9,90.17138434321097,77.01987632508833,1031.0110429447852,72.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,12.54,484.0,2.82980992197309,46.284315208291,Valeur mesurée,3184540.0,0.34081499996859826,735388.3333333334,188906896506.3333,2.725730649236182,46.273826481634785,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
72,0.0,0.5,26.0,2.6,1.1,5.2,88.0,30.0,1031.8083686440677,0.0,25.0,1146.0,208.81578947368422,403.0,0.0,0.0,0.0,8.59,682.0,3.752751,46.021878,Valeur mesurée,339132026.0,0.6896553232044207,100556011.0,1.3436258225733616e+16,3.730107218136022,46.042238733013185,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
73,0.2,0.0,14.958208955223881,2.5,-2.7,5.7,90.17138434321097,77.01987632508833,1031.0110429447852,144.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,9.59,457.5,3.71687805609355,46.2904869790317,Valeur mesurée,69539696.0,0.6339920582914254,22862715.666666668,468881920725625.4,3.656785265112788,46.18711286641791,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
74,0.2,0.1,14.958208955223881,1.8,-2.5,6.6,90.17138434321097,77.01987632508833,1031.0110429447852,585.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,10.6,221.6,3.3223358758324,46.4028974788476,Valeur mesurée,218920269.0,0.3733050958383392,63160411.666666664,281493028954076.3,3.275487465171843,46.24910820987832,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
75,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,0.0,11.0,204.0,3.63032080975385,46.725061001901,Valeur mesurée,37151004.0,0.6404402960415282,8473388.333333334,176032439272108.34,3.458758844733562,46.827232677465815,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
76,0.2,0.4,14.958208955223881,1.4,-3.8,8.3,90.17138434321097,77.01987632508833,1031.0110429447852,597.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,10.5,237.54,3.3943415709894,46.2664893490735,Valeur mesurée,466325399.0,0.52876421813773,128992820.33333333,1.0502163281802132e+16,3.2529663817410106,46.20731086616248,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
77,0.2,0.4,14.958208955223881,1.4,-3.8,8.3,90.17138434321097,77.01987632508833,1031.0110429447852,597.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.0,248.07,3.38903569297783,46.26164494437,Valeur mesurée,466240355.0,0.5288606667262854,128992820.33333333,1.0502163281802132e+16,3.2529663817410106,46.20731086616248,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
78,0.0,0.0,14.958208955223881,5.1,-3.4,9.4,88.0,74.0,1031.8083686440677,153.0,0.0,1243.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.5,200.0,2.60318003464421,46.3671801620243,Valeur mesurée,519256369.0,0.4910689174425899,170331125.33333334,2.1034295946204116e+16,2.5440738321266467,46.25918870879598,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
79,0.2,1.1,14.958208955223881,2.2,-3.9,14.4,77.0,37.0,1031.0110429447852,685.0,98.0,933.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.0,493.0,6.11995706460449,44.0362334181034,Valeur mesurée,3778875846.0,0.9462076735822985,1231293832.0,4.12375457355076e+18,6.000784434665004,44.103066534603464,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
80,0.2,1.3,14.958208955223881,5.8,-0.1,14.7,66.0,31.0,1031.0110429447852,13.0,146.0,308.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,61.0,432.0,6.07880245515338,43.7173350263292,Valeur mesurée,1754988683.0,0.497812484184549,580467962.3333334,2.5153118557430906e+17,6.08093712222238,43.643924202920296,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
81,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,0.0,100.0,429.0,5.66454385828643,43.8594243797591,Valeur mesurée,20097048176.0,0.22400538519761967,3999030542.0,1.9857538333496115e+17,5.719631349077193,43.71682119105475,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
82,0.2,1.3,14.958208955223881,2.2,-3.1,14.2,90.17138434321097,77.01987632508833,1031.0110429447852,813.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.5,352.2,5.93554568590758,43.8814423445474,Valeur mesurée,10399311656.0,0.24121964837477317,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
83,0.0,1.6,14.958208955223881,8.0,2.3,14.7,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,18.5,353.0,6.16760982662733,43.9449233141998,Valeur mesurée,1063430226.0,0.8215445213422022,330645149.6666667,2.2306636225713046e+17,6.0524929148448905,43.9695418001264,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
84,0.0,1.3,84.0,2.7,-1.9,12.8,75.0,35.0,1032.6,664.0,63.0,875.0,1306.0,747.0,0.0,0.0,0.0,7.5,450.0,6.0592206824397,44.0442324182241,Valeur mesurée,8595419408.0,0.41598916274778713,2779193479.3333335,1.8853789992607805e+18,5.931754760457505,44.09439847243752,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
85,0.0,0.7,14.958208955223881,0.1,-5.4,11.4,82.0,45.0,1031.8083686440677,893.0,0.0,1016.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,466.0,5.93516813278131,44.2159755539889,Valeur mesurée,7591068729.0,0.4710273942508524,2459036131.6666665,3.715712813528926e+18,5.923329327361763,44.231547116853996,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
86,0.0,1.3,84.0,2.7,-1.9,12.8,75.0,35.0,1032.6,664.0,63.0,875.0,1306.0,747.0,0.0,0.0,0.0,3.45,383.2,5.9342972443603,44.0105962591745,Valeur mesurée,12274729526.0,0.29129776875541397,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
87,0.2,1.3,14.958208955223881,5.8,-0.1,14.7,66.0,31.0,1031.0110429447852,13.0,146.0,308.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,8.0,545.0,5.983968419210666,43.8379237312472,Valeur mesurée,11110626205.0,0.22577650032642782,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
88,0.2,1.3,14.958208955223881,2.2,-3.1,14.2,90.17138434321097,77.01987632508833,1031.0110429447852,813.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,9.2,354.55,5.89454981038218,43.9449599811778,Valeur mesurée,12317269907.0,0.29029170830850737,2856070450.3333335,3.8844267191968557e+17,5.8624548350690695,43.92464965872953,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
89,0.0,1.3,84.0,2.7,-1.9,12.8,75.0,35.0,1032.6,664.0,63.0,875.0,1306.0,747.0,0.0,0.0,0.0,8.0,385.91,5.94277788495395,44.008627714933,Valeur mesurée,12276886422.0,0.291246591366405,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
90,0.2,1.3,14.958208955223881,2.2,-3.1,14.2,90.17138434321097,77.01987632508833,1031.0110429447852,813.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,20.5,344.0,5.91044151768189,43.9016942839077,Valeur mesurée,9531518529.0,0.2631813906008512,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
91,0.0,1.3,84.0,2.7,-1.9,12.8,75.0,35.0,1032.6,664.0,63.0,875.0,1306.0,747.0,0.0,0.0,0.0,18.0,390.0,5.94671236904774,44.0277656728135,Valeur mesurée,12277176386.0,0.2912397126653125,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
92,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,0.0,21.0,282.0,5.77394373079533,43.7742413172049,Valeur mesurée,21413185925.0,0.21023714237422614,3999030542.0,1.9857538333496115e+17,5.719631349077193,43.71682119105475,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
93,0.0,1.4,14.958208955223881,1.4,-3.0,12.7,69.0,29.0,1031.8083686440677,895.0,159.0,480.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,4.6,926.74,6.58266214540976,44.7386911982622,Mode d'obtention inconnu,1556064898.0,0.36461550397366527,316235627.6666667,5.81851235747576e+16,6.5953675786991655,44.73303096618999,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
94,0.0,2.0,,,,,,,1031.8083686440677,,,,,,,,,10.5,1182.0,6.26504380433821,44.6874727440605,Valeur mesurée,3482155797.0,0.9247208346548315,1137074165.6666667,3.2604059887476275e+18,6.192658699588644,44.57492225115123,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
95,0.0,0.9,14.958208955223881,-0.9,-6.3,11.8,85.0,45.0,1031.8083686440677,1001.0,0.0,1058.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.0,718.0,5.72893309938946,44.4934439170521,Valeur mesurée,255334107.0,0.9133840313781504,80955693.33333333,1.7392028423201018e+16,5.736379309833217,44.45277163922311,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0
96,0.0,2.0,,,,,,,1031.8083686440677,,,,,,,,,20.0,1166.8,6.26081882078697,44.6809494376153,Valeur mesurée,3481262154.0,0.9249582112913177,1137074165.6666667,3.2604059887476275e+18,6.192658699588644,44.57492225115123,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
97,0.0,2.0,67.4026402640264,6.1,0.5,13.6,42.0,24.0,1031.8083686440677,0.0,488.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,12.0,1159.0,6.25586705688669,44.6729821255733,Valeur mesurée,3481292744.0,0.9249500837152235,1137074165.6666667,3.2604059887476275e+18,6.192658699588644,44.57492225115123,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
98,0.0,2.0,67.4026402640264,6.1,0.5,13.6,42.0,24.0,1031.8083686440677,0.0,488.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,9.0,1135.0,6.24041062739112,44.6683979900446,Valeur mesurée,3479376579.0,0.9254594729511744,1137074165.6666667,3.2604059887476275e+18,6.192658699588644,44.57492225115123,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
99,0.0,2.0,67.4026402640264,6.1,0.5,13.6,42.0,24.0,1031.8083686440677,0.0,488.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,10.5,1105.0,6.21439183868981,44.6626900328495,Valeur mesurée,3617657496.0,0.8900848183003337,1174481420.3333333,3.138748584827313e+18,6.126030865235229,44.68402846539357,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
100,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,,9.0,1064.0,6.17742286114278,44.6473413743322,Valeur mesurée,3639569058.0,0.8847261760076212,1174481420.3333333,3.138748584827313e+18,6.126030865235229,44.68402846539357,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
101,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,,12.0,1044.0,6.15186376891647,44.644379302076,Valeur mesurée,6674452591.0,0.48243986620595053,2084059879.3333333,2.7224235675170237e+18,6.107727885615653,44.56442112638578,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
102,0.0,0.7,14.958208955223881,0.1,-5.4,11.4,82.0,45.0,1031.8083686440677,893.0,0.0,1016.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.3,494.0,5.86294957278305,44.2312301394101,Valeur mesurée,7565810693.0,0.4725998928717843,2459036131.6666665,3.715712813528926e+18,5.923329327361763,44.231547116853996,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
103,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,20.0,75.0,7.21769081057282,43.7861354853968,Valeur mesurée,3012762734.0,0.25293945732933376,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
104,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,14.0,7.10494188659218,43.67010314827,Valeur mesurée,2086136182.0,0.3652909036213629,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
105,0.0,2.0,67.4026402640264,7.0,3.8,11.8,63.0,34.0,1031.8083686440677,0.0,47.0,232.0,1306.0,706.5666666666667,0.0,0.0,0.0,29.3,116.0,7.18888793356329,43.8316160087107,Valeur mesurée,3249879119.0,0.2344845894558948,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
106,0.0,2.0,67.4026402640264,7.0,3.8,11.8,63.0,34.0,1031.8083686440677,0.0,47.0,232.0,1306.0,706.5666666666667,0.0,0.0,0.0,9.9,145.09,7.19476687332701,43.8728686449753,Valeur mesurée,3422381429.0,0.22266558734298228,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
107,0.0,1.3,90.0,8.9,5.6,14.1,65.0,46.0,1031.1,0.0,0.0,94.0,1306.0,630.0,0.0,0.0,0.0,11.7,22.52,7.18436335378007,43.6992889444714,Valeur mesurée,2919854386.0,0.2609878679751395,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
108,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,20.0,35.42,7.18801160476675,43.7242898831401,Mode d'obtention inconnu,3030819949.0,0.2514324782808139,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
109,0.0,2.0,67.4026402640264,7.0,3.8,11.8,63.0,34.0,1031.8083686440677,0.0,47.0,232.0,1306.0,706.5666666666667,0.0,0.0,0.0,20.2,119.7,7.19464553111076,43.8377985229586,Valeur mesurée,3425223975.0,0.22248080025190178,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
110,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,59.0,51.7,7.1860633542599,43.7507924959384,Valeur mesurée,3068697108.0,0.24832902830760578,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
111,0.0,2.0,67.4026402640264,7.0,3.8,11.8,63.0,34.0,1031.8083686440677,0.0,47.0,232.0,1306.0,706.5666666666667,0.0,0.0,0.0,20.0,104.0,7.19017872833093,43.8181524859611,Mode d'obtention inconnu,3292671171.0,0.23143719230504356,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
112,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,79.0,7.209803,43.790372,Valeur mesurée,3249253314.0,0.2345297511020712,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
113,0.0,1.3,90.0,8.9,5.6,14.1,65.0,46.0,1031.1,0.0,0.0,94.0,1306.0,630.0,0.0,0.0,0.0,70.0,53.0,7.14323702837193,43.7018539142066,Mode d'obtention inconnu,2920694153.0,0.26091282793758513,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
114,0.0,1.3,90.0,8.9,5.6,14.1,65.0,46.0,1031.1,0.0,0.0,94.0,1306.0,630.0,0.0,0.0,0.0,15.0,17.0,7.19397788285563,43.6914480724709,Valeur mesurée,2555970201.0,0.29814376188809094,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
115,0.0,2.0,67.4026402640264,7.0,3.8,11.8,63.0,34.0,1031.8083686440677,0.0,47.0,232.0,1306.0,706.5666666666667,0.0,0.0,0.0,80.0,108.69,7.18530517882583,43.8238062417139,Valeur mesurée,3292523835.0,0.23144754880719035,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
116,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,74.0,7.09650189852872,43.6560593721828,Valeur mesurée,2289175681.0,0.3328912574622096,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
117,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,323.0,30.0,7.12590092134099,43.6406147140988,Valeur mesurée,2065439075.0,0.36895136739872125,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
118,0.0,1.3,90.0,8.9,5.6,14.1,65.0,46.0,1031.1,0.0,0.0,94.0,1306.0,630.0,0.0,0.0,0.0,500.0,31.0,7.17832515714837,43.7137752882447,Valeur mesurée,2920089533.0,0.2609668513201715,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
119,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,114.86,7.19347606027434,43.8047296569998,Valeur mesurée,3292712757.0,0.23143426932093003,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
120,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,390.0,134.0,7.22384267675824,43.7721594014305,Mode d'obtention inconnu,3012562805.0,0.25295624367904257,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
121,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,72.0,7.21404854859052,43.7830284938532,Valeur mesurée,3012806135.0,0.2529358136081995,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
122,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,10.0,7.12906756965912,43.6545382450478,Valeur mesurée,2067132956.0,0.3686490357517187,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
123,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,14.0,7.11262333581226,43.6654066680236,Valeur mesurée,2068127404.0,0.3684717728347455,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
124,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,1.0,7.14442832773984,43.6445554981365,Valeur mesurée,2062595895.0,0.36945994746101246,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
125,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,17.5,76.17,7.20878280684442,43.7867886423748,Valeur mesurée,3012801523.0,0.25293620080263085,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
126,0.2,1.3,14.958208955223881,6.6,2.0,14.8,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,190.0,60.0,7.11307504564189,43.6862125460066,Mode d'obtention inconnu,2087673198.0,0.3650219640363463,635328533.0,3.4291853970278056e+16,7.227192215507176,43.755474268754256,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
127,0.0,1.3,14.958208955223881,6.5,3.0,15.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,12.0,75.0,7.21425970066044,43.7815063659186,Valeur mesurée,3012773755.0,0.25293853205382827,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
128,0.0,1.3,90.0,8.9,5.6,14.1,65.0,46.0,1031.1,0.0,0.0,94.0,1306.0,630.0,0.0,0.0,0.0,,52.0,7.1551433469195,43.6834862192404,Valeur mesurée,2556650292.0,0.2980644530792951,658695612.6666666,2.1032056325940492e+16,7.225463425949876,43.77117644296985,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
129,0.0,0.3,,,,,,,1031.8083686440677,,,,,,,,,80.0,444.0,4.561214886841447,44.73383845677088,Valeur mesurée,1277194884.0,0.11003915515214356,108790029.0,756125652212257.0,4.583271510155382,44.69975660492346,0.0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0
130,0.2,0.7,14.958208955223881,0.9,-2.0,9.4,92.0,61.0,1031.0110429447852,882.0,0.0,1255.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,5.0,148.0,4.216516365029302,44.31478348232532,Valeur mesurée,1542107206.0,0.3454427999086855,406247592.3333333,1.938462115043841e+16,4.252487110758792,44.42236049837046,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
